{'nome': 'Levi da Cunha', 'email': 'levi.cunha@gmail.com', 'cpf': '863.052.791-95', 'celular': '(31) 9164-05374', 'idade': '86', 'data_nascimento': '10/05/1935', 'data_cadastro': '09/04/1969', 'status': 'válido'}
{'nome': 'Sophie Aragão', 'email': 'sophie.aragao@gmail.com', 'cpf': '076.318.954-57', 'celular': '(11) 9447-49594', 'idade': '92', 'data_nascimento': '02/06/1929', 'data_cadastro': '15/06/1976', 'status': 'válido'}
{'nome': 'Augusto Melo', 'email': 'augusto.melo@gmail.com', 'cpf': '938.014.276-50', 'celular': '(31) 9650-59246', 'idade': '85', 'data_nascimento': '05/05/1936', 'data_cadastro': '08/02/1973', 'status': 'válido'}
{'nome': 'Valentina Nunes Rocha', 'email': 'valentina.rocha@gmail.com', 'cpf': '247.618.953-73', 'celular': '(81) 9965-31901', 'idade': '51', 'data_nascimento': '09/08/1970', 'data_cadastro': '10/10/2016', 'status': 'válido'}
{'nome': 'Manuela Moreira', 'email': 'manuela.moreira@gmail.com', 'cpf': '021.549.386-98', 'celular': '(61) 9234-74448', 'idade': '50', 'data_nascimento': '11/03/1971', 'data_cadastro': '22/02/1981', 'status': 'válido'}
{'nome': 'Melissa Silva', 'email': 'melissa.silva@gmail.com', 'cpf': '692.534.108-33', 'celular': '(61) 9181-53844', 'idade': '47', 'data_nascimento': '14/09/1974', 'data_cadastro': '04/08/2020', 'status': 'válido'}
{'nome': 'João da Costa', 'email': 'joao.costa@gmail.com', 'cpf': '209.853.174-50', 'celular': '(41) 9732-20280', 'idade': '53', 'data_nascimento': '15/12/1968', 'data_cadastro': '14/09/1993', 'status': 'válido'}
{'nome': 'Heloísa Ramos', 'email': 'heloisa.ramos@gmail.com', 'cpf': '314.728.905-23', 'celular': '(51) 9961-10046', 'idade': '75', 'data_nascimento': '30/09/1946', 'data_cadastro': '30/08/1965', 'status': 'válido'}
{'nome': 'Maria Luiza Fogaça', 'email': 'maria.fogaca@gmail.com', 'cpf': '492.750.813-79', 'celular': '(31) 9066-87298', 'idade': '37', 'data_nascimento': '24/03/1984', 'data_cadastro': '21/02/2004', 'status': 'válido'}
{'nome': 'Raul Castro', 'email': 'raul.castro@gmail.com', 'cpf': '903.425.178-05', 'celular': '(21) 9094-42769', 'idade': '98', 'data_nascimento': '07/10/1923', 'data_cadastro': '30/03/1943', 'status': 'válido'}
{'nome': 'Lucas Gabriel Rodrigues', 'email': 'lucas.rodrigues@gmail.com', 'cpf': '487.916.235-37', 'celular': '(21) 9325-37458', 'idade': '72', 'data_nascimento': '13/09/1949', 'data_cadastro': '27/11/1973', 'status': 'válido'}
{'nome': 'Ana Sophia Carvalho', 'email': 'ana.carvalho@gmail.com', 'cpf': '638.291.570-02', 'celular': '(31) 9356-03679', 'idade': '101', 'data_nascimento': '16/10/1920', 'data_cadastro': '21/10/1929', 'status': 'válido'}
{'nome': 'Isaac Pereira', 'email': 'isaac.pereira@gmail.com', 'cpf': '306.792.851-21', 'celular': '(84) 9465-43270', 'idade': '68', 'data_nascimento': '18/03/1953', 'data_cadastro': '13/02/2018', 'status': 'válido'}
{'nome': 'Clarice da Costa', 'email': 'clarice.costa@gmail.com', 'cpf': '829.036.741-40', 'celular': '(51) 9426-41378', 'idade': '21', 'data_nascimento': '28/09/2000', 'data_cadastro': '12/03/2008', 'status': 'válido'}
{'nome': 'Otávio Rodrigues', 'email': 'otavio.rodrigues@gmail.com', 'cpf': '145.273.968-46', 'celular': '(31) 9130-68316', 'idade': '26', 'data_nascimento': '28/01/1996', 'data_cadastro': '05/02/2004', 'status': 'válido'}
{'nome': 'Melissa Viana da Rocha', 'email': 'melissa.rocha@gmail.com', 'cpf': '863.942.510-89', 'celular': '(41) 9258-80049', 'idade': '57', 'data_nascimento': '09/01/1965', 'data_cadastro': '29/07/2004', 'status': 'válido'}
{'nome': 'Arthur Nogueira', 'email': 'arthur.nogueira@gmail.com', 'cpf': '084.915.236-42', 'celular': '(51) 9646-93710', 'idade': '80', 'data_nascimento': '20/11/1941', 'data_cadastro': '15/01/1971', 'status': 'válido'}
{'nome': 'Luiz Felipe Souza Peixoto', 'email': 'luiz.peixoto@gmail.com', 'cpf': '473.650.892-29', 'celular': '(81) 9528-89309', 'idade': '30', 'data_nascimento': '21/10/1991', 'data_cadastro': '22/01/2005', 'status': 'inválido', 'reason': ['Nome inválido: Luiz Felipe Souza Peixoto - Correção: Precisa ter 25 ou menos caracteres']}
{'nome': 'Caio Fogaça', 'email': 'caio.fogaca@gmail.com', 'cpf': '034.975.618-00', 'celular': '(31) 9702-39870', 'idade': '95', 'data_nascimento': '24/03/1926', 'data_cadastro': '31/05/1959', 'status': 'válido'}
{'nome': 'Pietra Viana Oliveira', 'email': 'pietra.oliveira@gmail.com', 'cpf': '402.573.981-04', 'celular': '(81) 9726-10904', 'idade': '76', 'data_nascimento': '01/06/1945', 'data_cadastro': '12/09/2018', 'status': 'válido'}
{'nome': 'Gabriela Lima', 'email': 'gabriela.lima@gmail.com', 'cpf': '764.182.530-35', 'celular': '(61) 9379-98047', 'idade': '99', 'data_nascimento': '11/05/1922', 'data_cadastro': '15/02/2008', 'status': 'válido'}
{'nome': 'André Duarte', 'email': 'andre.duarte@gmail.com', 'cpf': '120.873.496-22', 'celular': '(81) 9036-65152', 'idade': '90', 'data_nascimento': '20/05/1931', 'data_cadastro': '23/05/1945', 'status': 'válido'}
{'nome': 'Maria Fernanda Silveira', 'email': 'maria.silveira@gmail.com', 'cpf': '283.076.914-78', 'celular': '(31) 9397-78235', 'idade': '61', 'data_nascimento': '10/10/1960', 'data_cadastro': '23/06/2003', 'status': 'válido'}
{'nome': 'Brenda Melo', 'email': 'brenda.melo@gmail.com', 'cpf': '167.423.908-40', 'celular': '(51) 9405-88149', 'idade': '48', 'data_nascimento': '31/12/1973', 'data_cadastro': '18/08/1987', 'status': 'válido'}
{'nome': 'Stella Monteiro', 'email': 'stella.monteiro@gmail.com', 'cpf': '387.250.941-14', 'celular': '(84) 9776-63889', 'idade': '96', 'data_nascimento': '21/01/1926', 'data_cadastro': '13/02/1963', 'status': 'válido'}
{'nome': 'Nicole Almeida', 'email': 'nicole.almeida@gmail.com', 'cpf': '629.784.315-55', 'celular': '(84) 9486-80246', 'idade': '84', 'data_nascimento': '09/04/1937', 'data_cadastro': '01/12/1976', 'status': 'válido'}
{'nome': 'Maitê da Cruz', 'email': 'maite.cruz@gmail.com', 'cpf': '146.980.253-89', 'celular': '(51) 9272-78647', 'idade': '77', 'data_nascimento': '18/08/1944', 'data_cadastro': '17/04/1983', 'status': 'válido'}
{'nome': 'Marcela Nogueira', 'email': 'marcela.nogueira@gmail.com', 'cpf': '987.415.032-79', 'celular': '(11) 9354-51011', 'idade': '24', 'data_nascimento': '15/12/1997', 'data_cadastro': '30/10/2009', 'status': 'válido'}
{'nome': 'Luiz Miguel Cardoso', 'email': 'luiz.cardoso@gmail.com', 'cpf': '509.378.461-39', 'celular': '(11) 9534-62054', 'idade': '53', 'data_nascimento': '12/05/1968', 'data_cadastro': '17/03/2003', 'status': 'válido'}
{'nome': 'Eduardo Carvalho', 'email': 'eduardo.carvalho@gmail.com', 'cpf': '418.603.279-31', 'celular': '(11) 9926-05237', 'idade': '57', 'data_nascimento': '16/10/1964', 'data_cadastro': '11/06/2017', 'status': 'válido'}
{'nome': 'Ana Júlia Vieira', 'email': 'ana.vieira@gmail.com', 'cpf': '739.061.548-66', 'celular': '(81) 9831-48652', 'idade': '82', 'data_nascimento': '16/03/1939', 'data_cadastro': '06/12/1939', 'status': 'válido'}
{'nome': 'Theo Almeida', 'email': 'theo.almeida@gmail.com', 'cpf': '018.349.275-79', 'celular': '(84) 9848-96727', 'idade': '53', 'data_nascimento': '05/11/1968', 'data_cadastro': '12/03/2013', 'status': 'válido'}
{'nome': 'Mariane da Mata da Cruz', 'email': 'mariane.cruz@gmail.com', 'cpf': '581.630.947-10', 'celular': '(71) 9041-50974', 'idade': '92', 'data_nascimento': '28/09/1929', 'data_cadastro': '10/12/1936', 'status': 'válido'}
{'nome': 'Paulo Pires', 'email': 'paulo.pires@gmail.com', 'cpf': '847.621.390-50', 'celular': '(11) 9782-46166', 'idade': '90', 'data_nascimento': '11/09/1931', 'data_cadastro': '25/05/1957', 'status': 'válido'}
{'nome': 'Giovanna Moraes', 'email': 'giovanna.moraes@gmail.com', 'cpf': '824.915.037-60', 'celular': '(41) 9280-66686', 'idade': '48', 'data_nascimento': '13/10/1973', 'data_cadastro': '22/07/2004', 'status': 'válido'}
{'nome': 'Lavínia Ferreira', 'email': 'lavinia.ferreira@gmail.com', 'cpf': '785.604.391-10', 'celular': '(41) 9071-51533', 'idade': '51', 'data_nascimento': '06/04/1970', 'data_cadastro': '28/02/1977', 'status': 'válido'}
{'nome': 'Ian Pinto', 'email': 'ian.pinto@gmail.com', 'cpf': '964.013.725-16', 'celular': '(84) 9812-53920', 'idade': '21', 'data_nascimento': '28/09/2000', 'data_cadastro': '06/12/2020', 'status': 'válido'}
{'nome': 'Sophie Santos', 'email': 'sophie.santos@gmail.com', 'cpf': '745.398.612-55', 'celular': '(61) 9751-70872', 'idade': '83', 'data_nascimento': '20/12/1938', 'data_cadastro': '10/06/1985', 'status': 'válido'}
{'nome': 'Thiago Novaes', 'email': 'thiago.novaes@gmail.com', 'cpf': '620.984.517-76', 'celular': '(51) 9421-58967', 'idade': '95', 'data_nascimento': '03/11/1926', 'data_cadastro': '01/01/1973', 'status': 'válido'}
{'nome': 'Marcos Vinicius Barbosa', 'email': 'marcos.barbosa@gmail.com', 'cpf': '913.260.475-07', 'celular': '(41) 9559-35847', 'idade': '58', 'data_nascimento': '18/04/1963', 'data_cadastro': '19/05/2011', 'status': 'válido'}
{'nome': 'Ana Lívia Souza', 'email': 'ana.souza@gmail.com', 'cpf': '376.582.491-73', 'celular': '(41) 9345-97609', 'idade': '46', 'data_nascimento': '18/02/1976', 'data_cadastro': '08/06/2009', 'status': 'válido'}
{'nome': 'Luigi Ribeiro', 'email': 'luigi.ribeiro@gmail.com', 'cpf': '972.486.315-82', 'celular': '(81) 9007-24660', 'idade': '61', 'data_nascimento': '08/12/1960', 'data_cadastro': '23/02/1987', 'status': 'válido'}
{'nome': 'Sarah Ribeiro', 'email': 'sarah.ribeiro@gmail.com', 'cpf': '182.405.637-08', 'celular': '(84) 9007-27637', 'idade': '87', 'data_nascimento': '17/11/1934', 'data_cadastro': '15/05/1991', 'status': 'válido'}
{'nome': 'Bruno Carvalho', 'email': 'bruno.carvalho@gmail.com', 'cpf': '053.712.496-99', 'celular': '(81) 9325-16282', 'idade': '84', 'data_nascimento': '01/08/1937', 'data_cadastro': '17/05/1976', 'status': 'válido'}
{'nome': 'Ana Laura Moreira', 'email': 'ana.moreira@gmail.com', 'cpf': '138.265.470-71', 'celular': '(11) 9773-21756', 'idade': '21', 'data_nascimento': '29/11/2000', 'data_cadastro': '15/07/2001', 'status': 'válido'}
{'nome': 'João Miguel Teixeira', 'email': 'joao.teixeira@gmail.com', 'cpf': '725.469.013-70', 'celular': '(31) 9233-64387', 'idade': '27', 'data_nascimento': '20/02/1995', 'data_cadastro': '22/10/1996', 'status': 'válido'}
{'nome': 'Diogo Viana', 'email': 'diogo.viana@gmail.com', 'cpf': '735.489.602-00', 'celular': '(81) 9553-21334', 'idade': '81', 'data_nascimento': '29/06/1940', 'data_cadastro': '24/08/2015', 'status': 'válido'}
{'nome': 'Sofia Dias', 'email': 'sofia.dias@gmail.com', 'cpf': '904.873.251-41', 'celular': '(84) 9040-19606', 'idade': '62', 'data_nascimento': '13/02/1960', 'data_cadastro': '30/07/1983', 'status': 'válido'}
{'nome': 'Thiago da Cruz', 'email': 'thiago.cruz@gmail.com', 'cpf': '493.672.518-82', 'celular': '(31) 9936-46354', 'idade': '89', 'data_nascimento': '11/03/1932', 'data_cadastro': '06/08/1986', 'status': 'válido'}
{'nome': 'Eduarda Silva', 'email': 'eduarda.silva@gmail.com', 'cpf': '103.462.785-62', 'celular': '(21) 9600-03243', 'idade': '73', 'data_nascimento': '20/04/1989', 'data_cadastro': '27/02/2013', 'status': 'válido'}
{'nome': 'Yago Silveira', 'email': 'yago.silveira@gmail.com', 'cpf': '621.079.843-87', 'celular': '(61) 9243-54229', 'idade': '81', 'data_nascimento': '04/10/1940', 'data_cadastro': '18/07/1975', 'status': 'válido'}
{'nome': 'Bárbara Vieira', 'email': 'barbara.Pires@gmail.com', 'cpf': '791.635.402-07', 'celular': '(84) 9035-24721', 'idade': '87', 'data_nascimento': '11/05/1934', 'data_cadastro': '24/12/1972', 'status': 'inválido', 'reason': ['E-mail inválido: barbara.Pires@gmail.com - Correção: Precisa estar no formato (primeiroNome.últimoNome@gmail.com) - Sugestão: barbara.vieira@gmail.com']}
{'nome': 'Alexandre Gonçalves', 'email': 'alexandre.goncalves@gmail.com', 'cpf': '967.802.431-40', 'celular': '(61) 9508-59532', 'idade': '40', 'data_nascimento': '19/12/1981', 'data_cadastro': '04/01/2017', 'status': 'válido'}
{'nome': 'Samuel Duarte', 'email': 'samuel.duarte@gmail.com', 'cpf': '310.274.956-99', 'celular': '(11) 9892-92192', 'idade': '63', 'data_nascimento': '13/01/1959', 'data_cadastro': '07/08/1962', 'status': 'válido'}
{'nome': 'Yago Jesus', 'email': 'yago.jesus@gmail.com', 'cpf': '576.912.348-64', 'celular': '(51) 9772-89723', 'idade': '36', 'data_nascimento': '07/04/1985', 'data_cadastro': '24/07/2003', 'status': 'válido'}
{'nome': 'Otávio Nunes', 'email': 'otavio.nunes@gmail.com', 'cpf': '546.183.902-98', 'celular': '(41) 9090-05412', 'idade': '94', 'data_nascimento': '09/06/1927', 'data_cadastro': '18/05/1945', 'status': 'válido'}
{'nome': 'Nathan Nunes', 'email': 'nathan.nunes@gmail.com', 'cpf': '106.324.589-33', 'celular': '(31) 9065-92874', 'idade': '90', 'data_nascimento': '05/09/1931', 'data_cadastro': '03/10/1961', 'status': 'válido'}
{'nome': 'Nathan das Neves', 'email': 'nathan.neves@gmail.com', 'cpf': '096.124.738-03', 'celular': '(11) 9046-05141', 'idade': '76', 'data_nascimento': '26/04/1945', 'data_cadastro': '27/09/1986', 'status': 'válido'}
{'nome': 'Lara Gonçalves', 'email': 'lara.goncalves@gmail.com', 'cpf': '185.792.460-67', 'celular': '(31) 9336-77985', 'idade': '89', 'data_nascimento': '31/08/1932', 'data_cadastro': '28/01/1954', 'status': 'válido'}
{'nome': 'Thiago Nogueira', 'email': 'thiago.nogueira@gmail.com', 'cpf': '576.190.348-209', 'celular': '(41) 9919-39653', 'idade': '46', 'data_nascimento': '12/04/1975', 'data_cadastro': '22/12/2013', 'status': 'inválido', 'reason': ['CPF inválido: 576.190.348-209 - Correção: Precisa estar no formato (xxx.xxx.xxx-xx)']}
{'nome': 'Maria Julia da Conceição', 'email': 'maria.conceicao@gmail.com', 'cpf': '078.425.913-50', 'celular': '(61) 9237-67112', 'idade': '99', 'data_nascimento': '16/10/1922', 'data_cadastro': '11/05/2000', 'status': 'válido'}
{'nome': 'Raquel Cardoso', 'email': 'raquel.cardoso@gmail.com', 'cpf': '891.265.437-37', 'celular': '(81) 9298-07670', 'idade': '21', 'data_nascimento': '02/09/2000', 'data_cadastro': '01/09/2006', 'status': 'válido'}
{'nome': 'Amanda Cardoso da Conceição', 'email': 'amanda.conceicao@gmail.com', 'cpf': '153.067.482-44', 'celular': '(71) 9015-28218', 'idade': '90', 'data_nascimento': '18/08/1931', 'data_cadastro': '02/12/1932', 'status': 'inválido', 'reason': ['Nome inválido: Amanda Cardoso da Conceição - Correção: Precisa ter 25 ou menos caracteres']}
{'nome': 'Kevin Nogueira', 'email': 'kevin.nogueira@gmail.com', 'cpf': '470.593.816-00', 'celular': '(51) 9198-00045', 'idade': '64', 'data_nascimento': '17/06/1957', 'data_cadastro': '13/11/1999', 'status': 'válido'}
{'nome': 'Melissa Lopes', 'email': 'melissa.lopes@gmail.com', 'cpf': '152.308.796-02', 'celular': '(61) 9086-56704', 'idade': '91', 'data_nascimento': '07/03/1930', 'data_cadastro': '18/09/1930', 'status': 'válido'}
{'nome': 'Maria Luiza Souza Caldeira', 'email': 'maria.caldeira@gmail.com', 'cpf': '132.547.069-43', 'celular': '(41) 9071-62143', 'idade': '26', 'data_nascimento': '29/11/1995', 'data_cadastro': '04/12/1998', 'status': 'inválido', 'reason': ['Nome inválido: Maria Luiza Souza Caldeira - Correção: Precisa ter 25 ou menos caracteres']}
{'nome': 'Otávio Monteiro', 'email': 'otavio.monteiro@gmail.com', 'cpf': '804.275.196-67', 'celular': '(81) 9328-19471', 'idade': '22', 'data_nascimento': '28/08/1999', 'data_cadastro': '31/12/2000', 'status': 'válido'}
{'nome': 'Eduarda Moraes', 'email': 'eduarda.moraes@gmail.com', 'cpf': '631.924.708-87', 'celular': '(21) 9155-60889', 'idade': '61', 'data_nascimento': '02/05/1960', 'data_cadastro': '24/01/1999', 'status': 'válido'}
{'nome': 'Vinicius Ramos', 'email': 'vinicius.ramos@gmail.com', 'cpf': '479.250.316-70', 'celular': '(51) 9072-39888', 'idade': '49', 'data_nascimento': '04/10/1972', 'data_cadastro': '30/06/2000', 'status': 'válido'}
{'nome': 'Ian das Neves', 'email': 'ian.neves@gmail.com', 'cpf': '685.370.421-53', 'celular': '(71) 9564-04142', 'idade': '75', 'data_nascimento': '12/04/1946', 'data_cadastro': '20/11/1946', 'status': 'válido'}
{'nome': 'Caroline Pires Nogueira', 'email': 'caroline.nogueira@gmail.com', 'cpf': '153.486.027-44', 'celular': '(11) 9882-54813', 'idade': '52', 'data_nascimento': '29/11/1969', 'data_cadastro': '16/01/1996', 'status': 'válido'}
{'nome': 'Bruna da Rosa', 'email': 'bruna.rosa@gmail.com', 'cpf': '138.792.064-22', 'celular': '(81) 9263-62231', 'idade': '54', 'data_nascimento': '10/07/1967', 'data_cadastro': '11/02/2013', 'status': 'válido'}
{'nome': 'Fernanda Costela', 'email': 'fernanda.costela@gmail.com', 'cpf': '409.523.618-33', 'celular': '(51) 9269-19274', 'idade': '97', 'data_nascimento': '19/11/1924', 'data_cadastro': '19/08/2016', 'status': 'válido'}
{'nome': 'Mariane da Costa Rodrigues', 'email': 'mariane.rodrigues@gmail.com', 'cpf': '263.194.857-28', 'celular': '(84) 9486-47089', 'idade': '99', 'data_nascimento': '01/11/1922', 'data_cadastro': '01/08/1958', 'status': 'inválido', 'reason': ['Nome inválido: Mariane da Costa Rodrigues - Correção: Precisa ter 25 ou menos caracteres']}
{'nome': 'Ana Clara Teixeira', 'email': 'ana.teixeira@gmail.com', 'cpf': '930.482.615-24', 'celular': '(31) 9009-86574', 'idade': '69', 'data_nascimento': '15/12/1952', 'data_cadastro': '22/08/1993', 'status': 'válido'}
{'nome': 'João Miguel Martins', 'email': 'joao.martins@gmail.com', 'cpf': '628.905.314-06', 'celular': '(21) 9255-63595', 'idade': '80', 'data_nascimento': '06/04/1941', 'data_cadastro': '18/04/1996', 'status': 'válido'}
{'nome': 'Cauã Monteiro', 'email': 'caua.monteiro@gmail.com', 'cpf': '029.738.164-40', 'celular': '(41) 9061-85886', 'idade': '93', 'data_nascimento': '21/04/1928', 'data_cadastro': '17/11/2009', 'status': 'válido'}
{'nome': 'Marcelo Cunha', 'email': 'marcelo.cunha@gmail.com', 'cpf': '327.960.841-40', 'celular': '(84) 9792-84489', 'idade': '69', 'data_nascimento': '24/04/1952', 'data_cadastro': '27/12/1995', 'status': 'válido'}
{'nome': 'Elisa Nogueira', 'email': 'elisa.nogueira@gmail.com', 'cpf': '495.270.638-92', 'celular': '(41) 9393-72670', 'idade': '93', 'data_nascimento': '28/10/1928', 'data_cadastro': '28/01/1974', 'status': 'válido'}
{'nome': 'Juliana Moraes', 'email': 'juliana.moraes@gmail.com', 'cpf': '416.720.839-31', 'celular': '(84) 9142-79763', 'idade': '90', 'data_nascimento': '11/01/1932', 'data_cadastro': '14/09/1938', 'status': 'válido'}
{'nome': 'Rodrigo da Rocha da Rosa', 'email': 'rodrigo.rosa@gmail.com', 'cpf': '806.512.794-02', 'celular': '(11) 9102-92599', 'idade': '38', 'data_nascimento': '14/06/1983', 'data_cadastro': '10/07/2019', 'status': 'válido'}
{'nome': 'Enrico Cardoso', 'email': 'enrico.cardoso@gmail.com', 'cpf': '140.523.976-06', 'celular': '(61) 9797-86755', 'idade': '50', 'data_nascimento': '26/10/1971', 'data_cadastro': '03/09/1995', 'status': 'válido'}
{'nome': 'Alana Fogaça', 'email': 'alana.fogaca@gmail.com', 'cpf': '861.479.230-13', 'celular': '(31) 9783-68698', 'idade': '88', 'data_nascimento': '01/02/1934', 'data_cadastro': '20/06/1951', 'status': 'válido'}
{'nome': 'Yuri Vieira', 'email': 'yuri.vieira@gmail.com', 'cpf': '580.917.432-97', 'celular': '(81) 9526-51631', 'idade': '78', 'data_nascimento': '04/09/1943', 'data_cadastro': '25/10/1996', 'status': 'válido'}
{'nome': 'Isabelly da Cruz', 'email': 'isabelly.cruz@gmail.com', 'cpf': '294.578.610-94', 'celular': '(71) 9876-93938', 'idade': '43', 'data_nascimento': '25/02/1978', 'data_cadastro': '02/10/1986', 'status': 'válido'}
{'nome': 'Alice da Luz', 'email': 'alice.luz@gmail.com', 'cpf': '298.601.357-03', 'celular': '(11) 9279-60664', 'idade': '25', 'data_nascimento': '06/07/1996', 'data_cadastro': '06/03/2017', 'status': 'válido'}
{'nome': 'Nathan da Luz', 'email': 'nathan.luz@gmail.com', 'cpf': '807.541.293-14', 'celular': '(81) 9955-97901', 'idade': '43', 'data_nascimento': '20/05/1978', 'data_cadastro': '27/07/2010', 'status': 'válido'}
{'nome': 'Letícia da Mata', 'email': 'leticia.mata@gmail.com', 'cpf': '406.291.375-52', 'celular': '(21) 9202-24030', 'idade': '87', 'data_nascimento': '03/11/1934', 'data_cadastro': '29/03/2025', 'status': 'válido'}
